link,difficulty: ,tuning: ,key: ,capo: ,chord_list,full_text,contributors,popularity,file format: ,filesize: ,instuments: 
https://tabs.ultimate-guitar.com/tab/darlene-zschech/worthy-is-the-lamb-chords-138642,intermediate,,Em,no capo,[],"[Intro]
Em G Em
 
[Verse 1]
G                 C           G
Thank you for the cross Lord
                  C     D   G
Thank you for the price You paid
               D       Em
Bearing all my sin and shame
   D        C
In love You came
    Am7  G       D
And gave amazing grace
 
[Verse 2]
G/B                C          G/B
Thank you for this love Lord
                  C    D       G
Thank you for the nail pierced hands
                  D/E       Em
Washed me in Your cleansing flow
    D     C
Now all I know
        Am7      G/B   Dsus D
Your forgiveness and embrace
 
[Chorus]
G             D/F#
Worthy is the Lamb
Am7    G/B    C
Seated on the throne
D         D/C      G/B  C
Crown You now with many crowns
    Am7       G   D
You reign victorious
G               D/F#
High and lifted up
Am7   G/B    C
Jesus Son of God
    D          D/C    G/B  C     Dsus
The Darling of Heaven crucified
              Am7  G/B  C
Worthy is the Lamb
              Am7  G/B  D
Worthy is the Lamb
 
[Bridge]
              Am7  G/B  C
Worthy is the Lamb
              Am7  G/B  Dsus
Worthy is the Lamb
X",3 contributors total,"1,666,522 views, added to favorites 15,186 times",,,
https://tabs.ultimate-guitar.com/tab/led-zeppelin/kashmir-tabs-104407,,D A D G A D,,no capo,[],,3 contributors total,"1,664,575 views, added to favorites 27,803 times",,,
https://tabs.ultimate-guitar.com/tab/chris-cornell/nothing-compares-2-u-chords-1770100,intermediate,E A D G B E,C,no capo,"['G/B', 'E', 'Em', 'F', 'Am7', 'Am', 'C', 'Bb', 'G']","https://www.youtube.com/watch?v=IuUDRU9-HRk
 
 
[Intro]
 
C  G/B  Am  C G x2
 
 
[Verse 1]
 
C                           G/B
  It's been seven hours and fifteen days
Am                              C  G
  since you took your love away
C                        G/B
  I go out all night and sleep all day
Am7                             C  G
  since you took your love away
 
C                                  G/B
  Since you been gone I can do whatever I want
Am7                          C  G
  I can see whoever I choose
C                                G/B              Am7
  I can eat my dinner in a fancy restaurant - but nothing
Am                E               E7
Nothing can take away these blues
 
 
[Chorus]
 
       Bb         F
'Cause nothing compares
Bb          F     G
  Nothing compares to you
 
 
[Verse 2]
 
C                         G/B
  It's been so lonely without you here
Am7                         C  G
  like a bird without a song
C                               G/B
  Nothing can stop these lonely tears from falling
       Am7              F   Fsus4
Tell me, where did I go wrong?
 
C                                G/B
  I could put my arms around any girl I choose
Am7                             C  G
  but it just reminds me of you
C                                        G/B
  I went to the doctor and guess what he told me
        Am7
He said boy, you better try to have fun
          E
no matter what you do,
           E7
but he's a fool
 
 
[Chorus]
 
       Bb         F
'Cause nothing compares
Am           G
  Nothing compares to you
 
 
[Instrumental]
 
C G/B Am C G
C G/B Am E
Bb F Am G Em G
 
 
[Verse 3]
 
C                                    G/B
All the flowers that you planted mama, in your backyard
Am7                          C  G
  all died when you went away
C                               G/B
  I know living with me baby is sometimes hard
Am7                                  E
  but I'm willing to give it another try
 
 
[Chorus]
 
       Bb         F
'Cause nothing compares
Am           G
  Nothing compares to you
Bb         F
Nothing compares
Am           G
  Nothing compares to you
Em        G
   To you
X",13 contributors total,"1,665,821 views, added to favorites 52,884 times",,,
https://tabs.ultimate-guitar.com/tab/rihanna/fourfiveseconds-chords-1705341,,,,,[],,,"1,664,230 views, added to favorites 21,889 times",,,
https://tabs.ultimate-guitar.com/tab/the-beatles/yellow-submarine-chords-672077,absolute beginner,Eb Ab Db Gb Bb Eb,F#,no capo,"['Em', 'Am', 'C', 'D', 'G']","Guitar tuned down ½ step in original recording.
 
 
[Verse 1]
 
(G)    D          C     G
In the town where I was born
Em      Am       C        D
Lived a man who sailed to sea
G      D       C      G
And he told us of his life
Em     Am      C    D
In the land of submarines
 
G     D         C      G
So we sailed up to the sun
Em      Am        C      D
Till we found the sea of green
G      D       C         G
And we lived beneath the waves
Em     Am     C    D
In our yellow submarine
 
 
[Chorus]
 
G                D
We all live in a yellow submarine
D                 G
Yellow submarine, yellow submarine
G                D
We all live in a yellow submarine
D                 G
Yellow submarine, yellow submarine
 
 
[Verse 2]
 
G       D           C      G
And our friends are all on board
Em   Am           C         D
Many more of them live next door
G       D      C       G
And the band begins to play
 
[Brass]
G
 
 
[Chorus]
 
G                D
We all live in a yellow submarine
D                 G
Yellow submarine, yellow submarine
G                D
We all live in a yellow submarine
D                 G
Yellow submarine, yellow submarine
 
 
[Instrumental] (Verse chords)
 
G D C G Em Am C D
G D C G Em Am C D
 
 
[Verse 3]
 
G     D      C       G
As we live a life of ease (a life of ease)
Em   Am                              C      D
Everyone of us (every one of us) has all we need (has all we need)
G      D                      C      G
Sky of blue (sky of blue) and sea of green (sea of green)
Em     Am                     C    D
In our yellow (in our yellow) submarine (submarine - aha! )
 
 
[Chorus]
 
G                D
We all live in a yellow submarine
D                 G
Yellow submarine, yellow submarine
G                D
We all live in a yellow submarine
D                 G
Yellow submarine, yellow submarine
 
G                D
We all live in a yellow submarine
D                 G
Yellow submarine, yellow submarine
G                D
We all live in a yellow submarine
D                 G
Yellow submarine, yellow submarine
 
(fade out)
X",7 contributors total,"1,664,029 views, added to favorites 60,744 times",,,
https://tabs.ultimate-guitar.com/tab/pearl-jam/black-chords-1115192,beginner,E A D G B E,E,no capo,"['Em', 'D', 'C']","Pearl Jam - Black
Tab by Frequencybebop
 
[Verse 1]
E               Asus2             E              Asus2
Sheets of empty canvas, untouched sheets of clay
     E                 A              E
Were laid spread out before me as her body once did
 
E           Asus2          E               Asus2
All five horizons revolved around her soul as the earth to the sun
E             A                       E
Now the air I tasted and breathed has taken a turn
 
[Pre-chorus 1]
C                                    Em
Oh, and all I taught her was everything
C                                   Em
Oh, I know she gave me all that she wore
 
[Chorus]
           D
And now my bitter hands,
        C
Chafe beneath the clouds
            Em
Of what was everything
        D
All the pictures have
          C
All been washed in black
               Em
Tattooed everything
 
[Verse 2]
E        Asus2                E               Asus2
I take a walk outside, I'm surrounded by some kids at play
E                A            E
I can feel their laughter, so why do I sear
 
[Pre-chorus 2]
C                                           Em
Oh, and twisted thoughts that spin 'round my head, I'm spinning, oh
    C                                     Em
I'm spinning, how quick the sun can drop away
 
[Chorus]
           D
And now my bitter hands
       C
Cradle broken glass
                Em
Of what was everything
        D
All the pictures have
          C
All been washed in black
             Em
Tattooed everything
        D
All the love gone bad
          C
Turned my world to black
                 D
And tattooed all I see,
         C
All that I am,
              Em
All that I'll be
 
[Bridge]
D C     Em      D       C
  Yeah  Uh huh  Uh huh  Uh
  Em
I know someday you'll have a beautiful life,
  D                          C
I know you'll be a star in somebody else's sky
    Em        D            C
But why, why, why can't it be,
C                Em  D  C
Oh can't it be mine
Em      D        C
ooh, ah yeah, aah ooh
C                        Em
(Doodoo-doo-doo-doodoodoo)
Em                       D
(Doodoo-doo-doo-doodoodoo)
 
[Outro] (x7)
D                       C
Doodoo-doo-doo-doodoodoo
C                       Em
Doodoo-doo-doo-doodoodoo
Em                      D
Doodoo-doo-doo-doodoodoo
X",9 contributors total,"1,664,653 views, added to favorites 90,827 times",,,
https://tabs.ultimate-guitar.com/tab/mason-williams/classical-gas-tabs-32056,,,,no capo,[],,1 contributor total,"1,661,693 views, added to favorites 17,436 times",,,
https://tabs.ultimate-guitar.com/tab/green-day/holiday-tabs-171793,,E A D G B E,,no capo,[],,3 contributors total,"1,661,693 views, added to favorites 21,597 times",,,
https://tabs.ultimate-guitar.com/tab/rihanna/california-king-bed-chords-1004189,,,,,[],,,"1,660,833 views, added to favorites 16,622 times",,,
https://tabs.ultimate-guitar.com/tab/nirvana/lithium-chords-1119299,intermediate,E A D G B E,,no capo,"['Bm', 'F#m', 'A', 'C', 'D', 'Bb', 'G']","[Intro]
D     F#m    Bm    G
Bb    C      A     C
 
[Verse 1]
D    F#m    Bm
     I'm so happy,
 G       Bb          C    A
'cause today I found my friends.
           C  D     F#m    Bm
They're in my head. I'm so ugly,
    G       Bb          C    A
but that's OK 'cause so are you.
      C   D        F#m    Bm
Broke our mirrors. Sunday morning
G        Bb          C    A
is every day for all I care.
        C   D       F#m      Bm
And I'm not scared. Light my candles.
G    Bb              C     A      C
In a daze cause I've found God. Yea -ah
 
[Chorus]
D     F#m    Bm      G      Bb     C     A      C
Yeah           ye -  aah -  yeaa -   -  - ah  yea -ah
D     F#m    Bm      G      Bb     C     A      C
Yeah               yeaah -  yeaa -   -  - ah  yea -ah
D     F#m    Bm      G      Bb     C     A
Yeaah Yea- a - ah, yeaah -  yeaa -   -  - ahhhhhhhhhhh
 
[Verse 2]
D    F#m    Bm
     I'm so lonely.
G       Bb          C  A
That's OK, I shaved my head.
        C   D    F#m      Bm
And I'm not sad, and just maybe
G      Bb            C    A
I'm to blame for all I've heard.
        C   D     F#m    Bm
And I'm not sure. I'm so excited.
G       Bb           C   A
I can't wait to meet you there.
      C     D     F#m    Bm
And I don't care. I'm so horny,
G      Bb          C  A     C
that's OK, my will is good. Yea - ah
 
[Chorus]
D     F#m    Bm      G      Bb     C     A      C
Yeah           ye -  aah -  yeaa -   -  - ah  yea -ah
D     F#m    Bm      G      Bb     C     A      C
Yeah               yeaah -  yeaa -   -  - ah  yea -ah
D     F#m    Bm      G      Bb     C     A      C
Yeaah Yea- a - ah, yeaah -  yeaa -   -  - ah   yeaaah!
 
[Bridge]
G    Bb       G       Bb
   I like it. I'm not gonna crack.
G    Bb        G       Bb
   I miss you. I'm not gonna crack.
G    Bb        G       Bb
   I love you. I'm not gonna crack.
G    Bb          G       Bb
   I killed you. I'm not gonna crack.
 
G    Bb       G       Bb
   I like it. I'm not gonna crack.
G    Bb        G       Bb
   I miss you. I'm not gonna crack.
G    Bb        G       Bb
   I love you. I'm not gonna crack.
G    Bb          G       Bb      C        A
   I killed you. I'm not gonna craaaaaaaaaaack.
 
[Break]
D     F#m    Bm    G
Bb    C      A     C
 
[Verse 1]
D    F#m    Bm
     I'm so happy,
 G       Bb          C    A
'cause today I found my friends.
           C  D     F#m    Bm
They're in my head. I'm so ugly,
    G       Bb          C    A
but that's OK 'cause so are you.
      C   D        F#m    Bm
Broke our mirrors. Sunday morning
G        Bb          C    A
is every day for all I care.
        C   D       F#m      Bm
And I'm not scared. Light my candles.
G    Bb              C     A      C
In a daze cause I've found God. Yea - ah
 
[Chorus]
D     F#m    Bm      G      Bb     C     A      C
Yeah           ye -  aah -  yeaa -   -  - ah  yea - ah
D     F#m    Bm      G      Bb     C     A      C
Yeah               yeaah -  yeaa -   -  - ah  yea - ah
D     F#m    Bm      G      Bb     C     A      C
Yeaah Yea- a - ah, yeaah -  yeaa -   -  - ah   yeaaah!
 
[Ending]
G    Bb       G       Bb
   I like it. I'm not gonna crack.
G    Bb        G       Bb
   I miss you. I'm not gonna crack.
G    Bb        G       Bb
   I love you. I'm not gonna crack.
G    Bb          G       Bb
   I killed you. I'm not gonna crack.
 
G    Bb       G       Bb
   I like it. I'm not gonna crack.
G    Bb        G       Bb
   I miss you. I'm not gonna crack.
G    Bb        G       Bb
   I love you. I'm not gonna crack.
G    Bb          G       Bb      C        A
   I killed you. I'm not gonna craaaaaaaaaaack.
 
---------------------------------------------------------------------------------------------
Notes: In the original version the whole song is played in dropped D and begins
       with an E chord. If you want to play like in the original, you must tune your
       guitar one step down and transpose the chords one step up.
       You can mute strings in the intro and verse and play normally in the 'yeah'
       lines - it will make playing more dynamic.
X",9 contributors total,"1,661,487 views, added to favorites 76,704 times",,,
https://tabs.ultimate-guitar.com/tab/andra-day/rise-up-chords-1763927,beginner,E A D G B E,C,1st fret,"['C', 'F', 'G', 'Am']","Capo 1
 
 
[Verse 1]
 
C                    G
You’re broken down and tired
Am              F
Of living life on a merry-go-round
C                     G
And you can’t find the fighter
Am                  F
But I see it in you so we gonna walk it out
C       G        Am        F
And moooooooooove mountains
F
We gonna walk it out
C      G       Am         N.C.
And moooooooooove mountains
 
 
[Chorus 1]
 
            C
And I’ll rise up
I'll rise like the day
       G
I’ll rise up
I'll rise unafraid
      Am
I'll rise up
                          F
And I’ll do it a thousand times again
          C
And I’ll rise up
High like the waves
      G
I’ll rise up
In spite of the ache
      Am
I'll rise up
                          F
And I’ll do it a thousand times again
    C
For you
    G
For You
    Am
For You
    F
For You
 
 
[Verse 2]
 
C                     G
When the silence isn’t quiet
Am                     F
And it feels like it’s getting hard to breathe
C                      G
And I know you feel like dying
Am                  F
But I promise we’ll take the world to its feet
C       G        Am         F
And mooooooooooove mountains
F
Bring it to its feet
C       G        Am       N.C.
And moooooooooove mountains
 
 
[Chorus 2]
 
         C
And I’ll rise up
I'll rise like the day
     G
I’ll rise up
I'll rise unafraid
     Am
I'll rise up
                          F
And I’ll do it a thousand times again
C
For you
G
For you
Am
For You
F
For You
 
[Bridge]
C                     G
All we need, all we need is hope
                      Am
And for that we have each other
                      F
And for that we have each other
C
We will rise
           G
We will rise
               Am
We’ll rise, ohh ohhh
F
We’ll rise
 
[Slow Chorus]
      C
I’ll rise up
Rise like the day
     G
I’ll rise up
In spite of the ache
Am                         F
I will rise a thousand times again
 
[Chorus 3]
           C
And we’ll rise up
High like the waves
      G
We’ll rise up
In spite of the ache
      Am
We’ll rise up
                           F
And we'll do it a thousands times again
C
For You
G
For You
Am
For You
F
For You
 
[Outro]
C     G     Am    F
Ooh,  Ooh,  Ahh,  Ahh
|End on F|
X",8 contributors total,"1,659,188 views, added to favorites 49,498 times",,,
https://tabs.ultimate-guitar.com/tab/iv-of-spades/mundo-chords-2316549,intermediate,E A D G B E,B,2nd fret,"['Asus2', 'Dmaj7sus2', 'E', 'C#m', 'Dmaj7', 'B5', 'B', 'A']","Capo on 2nd fret.
All chords are based on the live version https://www.youtube.com/watch?v=97r5jsU_O1Q ,
which in my opinion is superior to the studio/spotify version. Just my opinion okay.
 
(Use the chords below as drawn.)
 
        Asus2            E                B5           Dmaj7sus2         Dmaj7
e  ○|---|---|---|  ○|---|---|---|  x|---|---|---|   ○|---|---|---|   |---|-●-|---|
B  ○|---|---|---|  ○|---|---|---|  x|---|---|---|    |---|-●-|---|   |---|-●-|---|
G   |---|-●-|---|   |-●-|---|---|   |---|---|-●-|    |---|-●-|---|   |---|-●-|---|
D   |---|-●-|---|   |---|-●-|---|   |---|---|-●-|   ○|---|---|---|  ○|---|---|---|
A  ○|---|---|---|   |---|-●-|---|   |-●-|---|---|   x|---|---|---|  x|---|---|---|
E  x|---|---|---|  ○|---|---|---|  x|---|---|---|   x|---|---|---|  x|---|---|---|
                                     2fr
 
[Intro]
Asus2 E B5 Asus2 E
 
[Verse 1]
    Asus2                      E
   San darating ang mga salita
B5  Asus2                         E
   Na nanggagaling sa aming dalawa
B5  Asus2                          E
   Kung lumisan ka, wag naman sana
B5  Asus2                            E
   Ika'y kumapit na, nang di makawala
 
[Chorus]
    Asus2                   E
Aking sinta, ikaw na ang tahanan at mundo
    Asus2               E               B5
Sa pagbalik, mananatili na sa piling mo
 
[Solo]
Asus2
 
[Verse 2]
 Asus2                             E
Wag mag-alala kung nahihirapan ka
B5        Asus2                         E
  Halika na, sumama ka pagmasdan mga tala     Ooohh...
 
[Chorus]
    Asus2                   E
Aking sinta, ikaw na ang tahanan at mundo
    Asus2               E
Sa pagbalik, mananatili na sa piling mo
 
[Bridge]
Asus2
Limutin na ang mundo
C#m                B
Nang magkasama tayo
Asus2
Sunod sa bawat galaw
E                  B5
Hindi na maliligaw
 
[Guitar Solo]
    Asus2       E
 
B5  Asus2       E
 
B5  Asus2       B
 
    Asus2       B
 
[Chorus]
  Asus2                     E
Aking sinta, ikaw na ang tahanan at mundo
    Asus2               E
Sa pagbalik, mananatili na sa piling mo
  Asus2                     E
Aking sinta, ikaw na ang tahanan at mundo
    Asus2               E
Sa pagbalik, mananatili na sa piling mo
 
[Outro]
Dmaj7sus2              Dmaj7 Dmaj7sus2
 Limutin na ang mundo
A                     E
 Nang magkasama tayo
Dmaj7sus2              Dmaj7
 Sunod sa bawat galaw
A                     E
 Hindi na maliligaw
                        Dmaj7sus2
 Mundo'y magiging ikaw
 
For the outro do after ""ikaw"", all with respect to the capo on 2nd fret
e|----------0-0h2-0---0----|
B|--------2-----------2----|
G|------2-------------2----|
D|----0---------------0----|
A|-------------------------|
E|-------------------------|
X",4 contributors total,"1,661,485 views, added to favorites 17,669 times",,,
